TMEM214,RNF170,SCAI,Lemd3,PEDS1,TMEM126A,TMEM109,NEMP1,TMEM245,APMAP,NoAH,Nup133,Nup153,ArfGAP1,FITM2,EMC1,TMX4,NEMP1-2,EMC7,TMEM160,WFS1-2,VMA21,GGCX,TMEM260,WFS1,fam210a,mboat7,AGPAT4,KDSR,Tor1aip2,SGPP1,NDUFB5,mboat7-2,TMEM192,cybc1,CPT1C,ESYT2,TMEM68,Epsin1,Mdomain,P2,EndophilinA1,SpoVM,Magainin2,GMAP210,Sar1,Arf1
,,,,,1.47992700729927,,,,,,1.2427007299270072,3.8540145985401457,1.5930656934306568,2.3229927007299267,7.3175182481751815,2.598540145985401,,1.791970802919708,1.2098540145985401,3.273722627737226,1.3394160583941606,1.0036496350364963,,,,,,,0.9032846715328466,1.4434306569343065,0.9872262773722628,1.3941605839416058,1.0255474452554745,0.8722627737226276,1.291970802919708,1.4032846715328466,0.9014598540145985,1.7664233576642334,1.0273722627737225,0.9744525547445255,0.9525547445255474,4.757299270072993,1.034671532846715,0.8813868613138686,9.085766423357663,4.200729927007299
,,,,,1.2883211678832116,,,,,,1.1532846715328466,3.065693430656934,1.2463503649635037,2.304744525547445,6.667883211678832,2.795620437956204,,1.731751824817518,1.0255474452554745,2.9762773722627736,1.2518248175182483,0.9981751824817519,,,,,,,0.9452554744525546,1.4872262773722627,1.1186131386861313,1.0894160583941606,1.1788321167883211,0.9233576642335766,1.4215328467153283,1.072992700729927,0.8302919708029197,2.1660583941605838,0.8394160583941606,0.8010948905109488,1.0255474452554745,4.835766423357664,0.9799270072992701,,5.454379562043795,
,,,,,1.5310218978102188,,,,,,1.3412408759124086,4.589416058394161,1.2645985401459852,2.001824817518248,,3.1186131386861313,,2.1332116788321165,1.1532846715328466,,1.574817518248175,1.1222627737226276,,,,,,,1.1277372262773722,,1.0656934306569341,1.135036496350365,1.0711678832116787,,1.405109489051095,,,2.218978102189781,,0.8284671532846715,0.8375912408759124,,1.0602189781021896,,,
,,,,,,,,,,,1.3503649635036494,4.197080291970802,1.1587591240875912,1.7153284671532845,,2.638686131386861,,1.8321167883211678,1.3905109489051093,,1.7025547445255473,1.0127737226277371,,,,,,,,,1.0875912408759123,1.1952554744525548,1.0054744525547445,,1.3010948905109487,,,1.9434306569343063,,,1.034671532846715,,1.116788321167883,,,
,,,,,,,,,,,1.3813868613138685,3.388686131386861,1.198905109489051,2.2645985401459856,,,,1.9708029197080292,,,1.4817518248175183,,,,,,,,,,1.1532846715328466,1.4981751824817515,0.7773722627737225,,1.5656934306569341,,,1.897810218978102,,,1.0912408759124086,,1.2043795620437956,,,
,,,,,,,,,,,1.2627737226277371,3.0364963503649633,1.1021897810218977,1.3923357664233575,,,,1.7244525547445253,,,,,,,,,,,,,1.2208029197080292,1.2664233576642334,,,,,,2.3010948905109485,,,,,,,,
,,,,,,,,,,,,3.656934306569343,0.9635036496350364,1.6715328467153283,,,,1.5912408759124086,,,,,,,,,,,,,,1.503649635036496,,,,,,2.1642335766423355,,,,,,,,
,,,,,,,,,,,,3.6295620437956204,1.2664233576642334,1.47992700729927,,,,1.7007299270072993,,,,,,,,,,,,,,0.9251824817518247,,,,,,2.948905109489051,,,,,,,,
,,,,,,,,,,,,3.3229927007299267,,1.2901459854014596,,,,1.5273722627737225,,,,,,,,,,,,,,1.1113138686131385,,,,,,,,,,,,,,
,3.547445255474452,,,1.3412408759124086,,1.1624087591240875,,,,,,4.381386861313868,,1.135036496350365,,,,1.7244525547445253,,,,,,,,,,,,,,1.503649635036496,,,,,,,,,,,,,,
,3.3941605839416056,,,1.5273722627737225,,0.906934306569343,,,,,,3.8613138686131387,,1.1642335766423357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.731751824817518,,,1.3613138686131385,,0.8978102189781021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.089416058394161,,,1.3923357664233575,,0.8941605839416058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.401459854014598,,,1.437956204379562,,0.8722627737226276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4.231751824817517,,,1.532846715328467,,0.9908759124087592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.430656934306569,,,,,0.8686131386861313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.6240875912408756,,,,,0.9562043795620437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.990875912408759,,,,,0.8412408759124087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.8540145985401457,,,,,1.0383211678832116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.3394160583941606,2.0182481751824817,,,,,1.0656934306569341,1.054744525547445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1.9014598540145984,1.8704379562043794,,,,,1.273722627737226,0.9288321167883211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.2372262773722627,2.1313868613138682,,,,,1.333941605839416,0.9543795620437956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.326642335766423,2.2992700729927007,,,,,1.25,0.9981751824817519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.337591240875912,2.187956204379562,,,,,1.5948905109489049,0.9616788321167883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.355839416058394,1.9598540145985401,,,,,1.1788321167883211,1.041970802919708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.3686131386861313,2.2408759124087587,,,,,1.3375912408759123,1.2536496350364963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.094890510948905,2.045620437956204,,,,,1.385036496350365,1.0072992700729928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.4343065693430654,1.7244525547445253,,,,,1.397810218978102,0.9653284671532847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.458029197080292,2.0164233576642334,,,,,1.1733576642335766,0.9981751824817519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.3686131386861313,2.0072992700729926,,,,,1.1897810218978102,1.1113138686131385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.6405109489051095,2.1952554744525545,,,,,1.4434306569343065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2.6551094890510947,3.0565693430656933,,,,,1.605839416058394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2.563868613138686,,,,,1.5200729927007297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.5565693430656933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.198905109489051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.1806569343065694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.156934306569343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.324817518248175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,1.3832116788321167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.052919708029197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.968978102189781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.010948905109489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.041970802919708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.9781021897810219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.9872262773722628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.9288321167883211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.0091240875912408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.9963503649635036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.0036496350364963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.083941605839416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.8503649635036497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1.0821167883211678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,0.8923357664233575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
